date,open,high,low,close,volume
2023-07-05,3.7799999713897705,3.9000000953674316,3.640000104904175,3.9000000953674316,30520
2023-07-06,3.7799999713897705,3.819999933242798,3.5999999046325684,3.5999999046325684,19435
2023-07-07,3.5399999618530273,3.799999952316284,3.5399999618530273,3.7799999713897705,19365
2023-07-10,3.799999952316284,3.9000000953674316,3.5999999046325684,3.700000047683716,10930
2023-07-11,3.700000047683716,3.8399999141693115,3.619999885559082,3.6600000858306885,13570
2023-07-12,3.740000009536743,3.799999952316284,3.559999942779541,3.559999942779541,11240
2023-07-13,3.5199999809265137,3.9000000953674316,3.4600000381469727,3.9000000953674316,9800
2023-07-14,3.700000047683716,3.700000047683716,3.5,3.5199999809265137,12255
2023-07-17,3.6600000858306885,3.7799999713897705,3.5,3.5799999237060547,5790
2023-07-18,3.5799999237060547,3.700000047683716,3.5,3.559999942779541,7710
2023-07-19,3.5199999809265137,3.619999885559082,3.4600000381469727,3.5399999618530273,6860
2023-07-20,3.5,3.640000104904175,3.4000000953674316,3.5,32685
2023-07-21,3.5,3.5199999809265137,3.2200000286102295,3.319999933242798,11785
2023-07-24,3.119999885559082,3.299999952316284,2.4600000381469727,2.940000057220459,38965
2023-07-25,2.9000000953674316,3.140000104904175,2.5999999046325684,3.140000104904175,22070
2023-07-26,2.9600000381469727,3.200000047683716,2.799999952316284,3.0799999237060547,35435
2023-07-27,3.200000047683716,4.0,3.180000066757202,3.759999990463257,322235
2023-07-28,4.800000190734863,7.199999809265137,4.079999923706055,4.590000152587891,6060100
2023-07-31,4.099999904632568,6.650000095367432,3.619999885559082,4.960000038146973,1439600
2023-08-01,4.610000133514404,4.650000095367432,3.3299999237060547,3.700000047683716,636300
2023-08-02,3.7200000286102295,4.099999904632568,3.683000087738037,3.9600000381469727,175000
2023-08-03,4.110000133514404,4.110000133514404,2.859999895095825,3.1600000858306885,462300
2023-08-04,2.299999952316284,2.299999952316284,1.7100000381469727,2.0,1252300
2023-08-07,1.9900000095367432,1.9900000095367432,1.7300000190734863,1.8799999952316284,114000
2023-08-08,1.8799999952316284,2.0889999866485596,1.7630000114440918,1.9299999475479126,124900
2023-08-09,1.9700000286102295,2.299999952316284,1.840000033378601,1.8600000143051147,885000
2023-08-10,1.840000033378601,1.8650000095367432,1.75,1.7599999904632568,144000
2023-08-11,1.7699999809265137,1.809999942779541,1.559999942779541,1.6399999856948853,223200
2023-08-14,1.659999966621399,1.690000057220459,1.6100000143051147,1.690000057220459,91800
2023-08-15,1.6100000143051147,1.6299999952316284,1.2000000476837158,1.4249999523162842,175900
2023-08-16,1.3600000143051147,1.4700000286102295,1.3200000524520874,1.4199999570846558,104800
2023-08-17,1.3899999856948853,1.4539999961853027,1.350000023841858,1.440000057220459,60500
2023-08-18,1.3200000524520874,1.5299999713897705,1.3200000524520874,1.4800000190734863,60400
2023-08-21,1.6100000143051147,1.6100000143051147,1.4299999475479126,1.5,131300
2023-08-22,1.4900000095367432,1.5499999523162842,1.440999984741211,1.5,71900
2023-08-23,1.590000033378601,1.590000033378601,1.430999994277954,1.5399999618530273,83000
2023-08-24,1.5199999809265137,1.5499999523162842,1.4700000286102295,1.5499999523162842,22500
2023-08-25,1.5299999713897705,1.690000057220459,1.4199999570846558,1.5299999713897705,91200
2023-08-28,1.5099999904632568,1.5410000085830688,1.3899999856948853,1.5,45000
2023-08-29,1.5,1.6399999856948853,1.4800000190734863,1.5399999618530273,64100
2023-08-30,1.5,1.600000023841858,1.4800000190734863,1.590000033378601,28700
2023-08-31,1.559999942779541,1.600000023841858,1.5,1.5099999904632568,12100
2023-09-01,1.559999942779541,1.7000000476837158,1.468999981880188,1.5,54500
2023-09-05,1.5099999904632568,1.5099999904632568,1.3580000400543213,1.399999976158142,15800
2023-09-06,1.3899999856948853,1.4279999732971191,1.315000057220459,1.315000057220459,30100
2023-09-07,1.3799999952316284,1.3869999647140503,1.3200000524520874,1.3700000047683716,15400
2023-09-08,1.4199999570846558,1.4199999570846558,1.3700000047683716,1.3700000047683716,3600
2023-09-11,1.350000023841858,1.3700000047683716,1.3200000524520874,1.3200000524520874,7800
2023-09-12,1.399999976158142,1.409999966621399,1.159999966621399,1.2380000352859497,52400
2023-09-13,1.2999999523162842,1.2999999523162842,1.0800000429153442,1.0800000429153442,23300
2023-09-14,1.0800000429153442,1.1299999952316284,1.0299999713897705,1.0399999618530273,25000
2023-09-15,1.0759999752044678,1.0800000429153442,0.9200000166893005,1.0399999618530273,70200
2023-09-18,1.0700000524520874,1.0700000524520874,0.9399999976158142,0.9399999976158142,13600
2023-09-19,0.953000009059906,1.0099999904632568,0.949999988079071,0.996999979019165,16200
2023-09-20,1.0149999856948853,1.0299999713897705,0.996999979019165,1.0099999904632568,13700
2023-09-21,0.9800000190734863,1.0099999904632568,0.949999988079071,1.0099999904632568,20600
2023-09-22,1.0099999904632568,1.0099999904632568,0.9300000071525574,0.9300000071525574,7700
2023-09-25,0.8700000047683716,0.9110000133514404,0.8100000023841858,0.8700000047683716,22800
2023-09-26,0.8700000047683716,0.8899999856948853,0.8510000109672546,0.8550000190734863,5100
2023-09-27,0.8289999961853027,0.8600000143051147,0.7630000114440918,0.8500000238418579,768200
2023-09-28,0.7599999904632568,0.8949999809265137,0.7509999871253967,0.8550000190734863,23700
2023-09-29,0.8399999737739563,0.8899999856948853,0.6850000023841858,0.7900000214576721,86900
2023-10-02,0.7940000295639038,0.8360000252723694,0.75,0.7509999871253967,9700
2023-10-03,0.7799999713897705,0.7889999747276306,0.7250000238418579,0.777999997138977,11300
2023-10-04,0.7179999947547913,0.8100000023841858,0.7179999947547913,0.75,19500
2023-10-05,0.7879999876022339,0.8510000109672546,0.75,0.7799999713897705,5200
2023-10-06,0.8410000205039978,0.8410000205039978,0.7699999809265137,0.7900000214576721,5700
2023-10-09,0.7799999713897705,0.7860000133514404,0.699999988079071,0.7860000133514404,7400
2023-10-10,0.7009999752044678,0.800000011920929,0.6620000004768372,0.6790000200271606,30000
2023-10-11,0.7129999995231628,0.7129999995231628,0.6100000143051147,0.6100000143051147,64200
2023-10-12,0.625,0.7329999804496765,0.6100000143051147,0.6340000033378601,43900
2023-10-13,0.703000009059906,0.7200000286102295,0.6340000033378601,0.6859999895095825,20500
2023-10-16,0.7200000286102295,0.7200000286102295,0.6150000095367432,0.6460000276565552,26200
2023-10-17,0.7200000286102295,0.7200000286102295,0.6499999761581421,0.6600000262260437,6100
2023-10-18,0.6499999761581421,0.6600000262260437,0.625,0.6600000262260437,7300
2023-10-19,0.6899999976158142,0.6899999976158142,0.5,0.5899999737739563,60500
2023-10-20,0.5659999847412109,0.5799999833106995,0.5199999809265137,0.5400000214576721,34500
